9782226209528;Percy Jackson;Rick Riordan;fr;Dernier épisode de cette série fantastique inspirée de la mythologie grecque, sise dans une société moderne où l'Olympe se situe au 600e étage de l'Empire State Building, à New York, et où évolue Percy, un adolescent demi-dieu, fils de Poséïdon. Dans ce dernier tome, place aux combats. New-York devient du coup une nouvelle Troie. Les seize ans de Percy approchent dangereusement. Pourtant, il n'attend pas ce jour avec impatience. Car, une ancienne prophétie annonce un sacrifice parmi les demi-dieux et un choix décisif pour le fils de Poséidon lors du combat final contre Kronos. Ce choix peut sauver le monde ou l'anéantir. Un mortel combat entre le bien et le mal s'engage et c'est une bataille déterminante, puisqu'elle va décider du sort de l'humanité tout entière. L'armée du terrible Kronos se dirige vers Manhattan et semble être bien déterminée à anéantir l'Olympe. Percy et sa petite armée de demi-dieux doit absolument empêcher que le Titan atteigne son but, ce qui reviendrait à détruire le monde tel que nous le connaissons. Les Dieux ne peuvent même pas les aider puisqu'ils sont eux-mêmes au combat contre les autres Titans. Typhon s'est réveillé et menace de détruire tout sur son passage.;425;Albin Michel;2010;https://covers.openlibrary.org/b/id/15088500-L.jpg;Magie|Dieux|Mythologie grecque|book_set;openlibrary+google
9782226207203;Percy Jackson;Rick Riordan;fr;Réédition. Troisième tome d'une série fantastique inspirée de la mythologie grecque, sise dans une société moderne où l'Olympe se situe au 600e étage de l'Empire State Building, à New York, et où évolue Percy, un adolescent demi-dieu, fils de Poséïdon. Cette fois, Percy est de retour au pensionnat Westover Hall, à Bar Harbor, dans le Maine. Avec ses amis Annabeth et Thalia, il retrouve Grover, le satyre, qui suspecte le professeur Thorn d'être sur la piste de deux nouveaux sang-mêlé comme eux, Bianca et Nico Di Angelo. La déesse Artémis et ses Chasseresses viennent au secours des adolescents lorsque ce dernier s'avère finalement être un horrible manticore qui menace de faire tomber l'Olympe. Craignant que les Titans ne cherchent à s'emparer à nouveau du pouvoir, Artémis met en garde Percy et sa bande du danger. Mais celle-ci sera enlevée ainsi qu'Annabeth. Pour les sauver, l'adolescent devra se méfier de Chronos, le Seigneur des Titans et élucider la réelle identité des Di Angelo. Luke, un ancien ami de Percy recroise sa route. [SDM] Troisième tome de cette série abondamment dialoguée, au ton actuel et mettant en scène des héros grecs dans un contexte contemporain. [SDM].;356;Albin Michel;2010;https://covers.openlibrary.org/b/id/15088500-L.jpg;Magie|Dieux|Mythologie grecque|book_set;openlibrary+google
9782226186089;Percy Jackson [02] : La mer des monstres;Rick Riordan;fr;Etre le fils de Poséidon, un honneur ou une cruelle plaisanterie ? Lorsqu'une simple partie de foot se change en bataille contre un gang de cannibales géants, Percy le demi-dieu a un terrible pressentiment... Comme le lui annonçaient ses étranges cauchemars, les frontières magiques qui protègent la Colonie des Sang-Mêlé sont empoisonnées. Pour sauver leur domaine, Percy et ses amis devront parcourir la mer des Monstres, qui porte bien son nom.;313;A. Michel;2008-04-30;;;google
9782226186072;Le voleur de foudre;;fr;After learning that he is the son of a mortal woman and Poseidon, god of the sea, twelve-year-old Percy is sent to a summer camp for demigods like himself, and joins his new friends on a quest to prevent a war between the gods.;424;Albin Michel;2008-04-30;https://covers.openlibrary.org/b/id/13813958-L.jpg;;openlibrary+google
9782253058502;Peter Camenzind;Hermann Hesse;fr;Parti à la recherche des Pommes d'or, Héraclès rencontre Antée. Ensemble ils luttent et c'est en l'arrachant à la Terre, en le soulevant sur ses épaules qu'Héraclès vient à bout du géant. Hermann Hesse n'a jamais cessé de nous répéter que c'était précisément en nous séparant de la Nature que la société moderne avait fait de nous, pour les besoins de son commerce, des individus fatigués, fragiles, sans ressources, avec une douleur près de l'âme. Rien d'étonnant alors à ce que Freud ait qualifié Peter Camenzind, dès sa parution, de « livre très important à ses yeux ». Jean-Philippe de TonnacPremier roman de Hermann Hesse, Peter Camenzind valut à son auteur la gloire et le succès. Tous les thèmes chers au poète s'y retrouvent: sa passion de la nature, sa méfiance à l'égard des hommes et de la société, mais aussi sa nostalgie de l'enfance et de l'innocence perdue.Peter Camenzind est une « initiation à l'envers ». Les déconvenues d'un jeune montagnard qui, ayant abandonné la solitude des sommets pour descendre à la rencontre des hommes, ne découvre que désillusions et déceptions.;217;Librairie générale française;November 1, 1991;https://books.google.com/books/content?id=m510HwAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE73d5ZXdjUIDBuBP8bOK0UksniN_BmB2tzsS096P6FjQtPG-hdjmkyMglx_rFZLY3gV3Ky3OWkp61hOjbmh3uJ583BQTeTUwe8t1jMawGgK9cEcbwzpe78rVv2yR6nn4mjESE21u&source=gbs_api;German language materials|Innocence (Psychology)|Fiction|Continental european fiction (fictional works by one author)|German literature|Translations into English|Innocence (Psychology) -- Fiction|German fiction;openlibrary+google
9782070384075;Ma vie;Carl Gustav Jung;fr;""" J'ai donc entrepris aujourd'hui, dans ma quatre-vingt-troisième année, de raconter le mythe de ma vie. "" C'est au printemps 1957, quatre ans avant sa mort, que C.G. Jung, un des grands fondateurs de la psychanalyse, se fait le témoin de lui-même. Très peu d'évènements extérieurs : l'enfance de fils de pasteur, les combats psychiatriques du début du siècle, les voyages en Amérique du Sud et au Nouveau-Mexique, la construction sur un plan symbolique de la tour de Bollingen : autant de précisions autobiographiques qui éclairent cependant la genèse d'une des œuvres qui ont le plus influencé l'essor contemporain de la psychologie des profondeurs. C'est aussi la rencontre avec Freud, puis les démêlés avec le maître, jusqu'à la rupture de l'héritier présomptif à propos du rôle de la sexualité dans le développement du psychisme. Mais toutes ces aventures ne sont évoquées qu'en fonction des rencontres plus fondamentales du conscient et de l'inconscient. "" Ma vie est l'histoire d'un inconscient qui a accompli sa propre réalisation """;527;Gallimard;January 1, 1991;https://covers.openlibrary.org/b/id/967909-L.jpg;Biographie comme sujet;openlibrary+google
9782070404582;Le liseur;Bernhard Schlink;fr;"""À quinze ans, Michaël fait par hasard la connaissance, en rentrant du lycée, d'une femme de trente-cinq ans dont il devient l'amant. Pendant six mois, il la rejoint chez elle tous les jours, et l'un de leurs rites consiste à ce qu'il lui fasse la lecture à haute voix. Cette Hanna reste mystérieuse et imprévisible, elle disparaît du jour au lendemain. Sept ans plus tard, Michaël assiste, dans le cadre de ses études de droit, au procès de cinq criminelles et reconnaît Hanna parmi elles. Accablée par ses coaccusées, elle se défend mal et est condamnée à la détention à perpétuité. Mais, sans lui parler, Michaël comprend soudain l'insoupçonnable secret qui, sans innocenter cette femme, éclaire sa destinée, et aussi cet étrange premier amour dont il ne se remettra jamais. Il la revoit une fois, bien des années plus tard. Il se met alors, pour comprendre, à écrire leur histoire, et son histoire à lui, dont il dit : 'Comment pourrait-ce être un réconfort, que mon amour pour Hanna soit en quelque sorte le destin de ma génération que j'aurais moins bien su camoufler que les autres ?'"" [Source : 4e de couv., tirage 2008]";242;Gallimard;1999;https://books.google.com/books/content?id=Kbw3PQAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE70r2E5uRg4ZYlSWK_PKv_gyFfEz0deej-KJ2armqEv4iF7SiuoC-Vquq3N_HcX_9NyOis6pv7hp7yTKtlOQOAz-fC3oFt31c6U7Mr1vt-z9Zk8HOxnf8UX0eFs6gyS86-KZGgNu&source=gbs_api;"Fiction|Romance|Germany|World War 2|Holocaust|war crimes|Atrocities|World War, 1939-1945|War crime trials|History|Man-woman relationship|Nazis|Fiction, psychological|Fiction, historical|Germany, fiction|World war, 1939-1945, fiction|Activities|Large type books|nyt:trade-fiction-paperback=2008-12-21|New York Times bestseller|Guilt|Holocaust, Jewish (1939-1945)|Germans|Psychology|German language materials|Love stories|Psychological fiction|Fiction, historical, general|Guerra Mundial II, 1939-1945|Procesos por crimenes de guerra|World War (1939-1945) fast (OCoLC)fst01180924|Novela|Atrocidades|Man-woman relationships|Analfabetismo|Seduction|Novela psicológica|Law students|Procesos por crímenes de guerra|Illiterate persons|Relaciones hombre-mujer|Seducción|Ficción|Schuldgevoelens|Verraad|Romans en novellen ; vertaald|Trials (Murder)|Nazisme|Romans|Littérature allemande|Roman allemand|Translations into English|Romance fiction|Study and teaching|Activity programs|Book club in a bag|Frau|Liebesbeziehung|Heranwachsender|Konzentrationslager|Aufseherin|Strafverfolgung";openlibrary+google
9782700232752;L'Autre, Tome 3 (French Edition);Pierre Bottero;fr;Lors de sa défaite face aux sept Familles, l'Autre a été scindé en trois parties: Jaalab, la Force, Onjü, le Coeur, et Eqkter, l'Âme. Si Natan et Shaé ont à ce jour réussi à vaincre les deux premières, seul le sang des sept Familles réunies pourra définitivement terrasser Eqkter. Ce dernier a d'ailleurs réussi à prendre le contrôle de la planète, où la démocratie et la liberté de penser ne sont plus qu'un lointain souvenir. Désormais, le sort de l'humanité repose entre les mains d'Elio, le digne fils de neuf ans de Natan et Shaé. En raison de sa double descendance, le garçonnet a hérité des dons de six des sept Familles. Aussi, lorsque Rafi, le vieux sage berbère, décide de lui transmettre son pouvoir de Guide avant de mourir, Elio devient le seul être au monde en mesure de combattre Eqkter. Si la pression est on ne peut plus lourde à porter, Elio entend bien mener à bien la mission entreprise par ses parents. Mission qui le conduira du Cameroun au coeur de l'Amazonie, avec de terribles créatures lancées à ses trousses. Cependant, pour vaincre Eqkter et ses sbires, il doit tout d'abord apprendre à maîtriser les pouvoirs qui coulent en lui ... -- Dernier tome d'une trilogie qui, bien que très classique dans sa narration et ses enjeux (la lutte contre les forces du Mal), entretient un suspense efficace et procure à ses lecteurs un bon moment de détente. [SDM].;403;Rageot;2007-10-24;https://covers.openlibrary.org/b/id/14836703-L.jpg;;openlibrary+google
9782700232738;L'Autre 2/Le Maitre Des Tempetes (French Edition);Pierre Bottero;fr;Natan et Shaé, seize ans, poursuivent leur lutte contre l'Autre, une entité monstrueuse scindée en trois parties: Jaalab, la Force, Onjü, le Coeur, et Eqtker, l'Âme. Après avoir éliminé Jaalab au cours d'un combat mémorable, les deux adolescents se sont à nouveau réfugiés dans la Maison de l'Ailleurs. Or, la mort de Jaalab n'a que peu affaibli Onjü et Eqkter, qui poursuivent leur sinistre dessein avec d'autant plus d'acharnement. En effet, la Terre est désormais le théâtre de pandémies, de tensions internationales et de conflits ethniques et religieux qui mettent sérieusement en péril l'avenir de la planète. Natan et Shaé sont donc soulagés lorsqu'ils sont rejoints par Rafi, le sage Berbère, qui leur conseille de se rendre à Paris afin de convaincre les Cogistes (l'une des sept Familles ayant juré de vaincre l'Autre) de les assister dans leur mission. À peine arrivés dans la Ville Lumière, les deux protagonistes sont approchés par Emiliano, un homme étrange et mystérieux qui se prétend Guide et qui semble n'avoir qu'une envie: les séparer et les monter l'un contre l'autre. Shaé comprend heureusement à temps qu'ils sont tombés dans le piège tendu par Onjü en personne. Ayant appris que Barthélémy, le seul Cogiste ayant assez d'influence pour convaincre son clan de leur prêter assistance, est probablement retenu prisonnier à l'île de la Réunion, Shaé et Natan prennent le premier vol afin de voler à son secours. Mais une nouvelle épreuve les y attend: la population est atteinte d'un Mal mystérieux et d'étranges créatures rôdent dans la forêt environnante. -- Mené tambour battant, ce deuxième tome de la trilogie tient ses promesses. On retrouve avec plaisir les deux protagonistes, dont la psychologie s'affine de façon crédible alors qu'ils tentent de maîtriser leurs nouveaux pouvoirs. Bien que très classique dans sa narration et ses enjeux (la lutte contre les forces du Mal), l'auteur entretient une suspense efficace et procure à ses lecteurs un bon moment de détente. [SDM].;386;Rageot;2007-04-18;https://covers.openlibrary.org/b/id/14836705-L.jpg;;openlibrary+google
9782700231199;L'Autre : Le Souffle de la Hyène / The Other;Pierre Bottero;fr;Depuis son plus jeune âge, Natan, seize ans, a connu de multiples pays et déménagements. Si ces derniers étaient toujours en apparence justifiés par l'emploi de consultant de son père, le jeune homme réalise qu'ils visaient en fait à cacher les incroyables dons physiques qui lui permettent de réaliser de véritables prouesses sportives. Sa sensation de courir un grave danger se justifie le jour où il rentre de l'école pour découvrir que la demeure familiale n'est plus qu'un tas de ruines fumantes. Le seul lien qui le rattache désormais à son passé consiste en un coffre sécurisé duquel surgit un hologramme de son père. Ce dernier lui explique qu'il est l'héritier de l'une des sept grandes Familles, qui, depuis la nuit des temps, mettent à profit leurs pouvoirs respectifs afin de combattre l'incarnation du Mal, personnifiée par une entité monstrueuse appelée l'Autre. Or, cette dernière a été libérée après un sommeil de 3600 ans et est sur le point de dévaster le monde entier. Suivant les conseils de son père, Natan s'envole pour Marseille, où il rencontre certains membres de sa lignée, mais également Shaé, une jeune femme ayant le pouvoir de se métamorphoser en hyène. Pouvoir qu'elle ne contrôle pas encore très bien ... Les deux adolescents découvrent rapidement que leurs destinées sont intrinsèquement liées et qu'elles passent par la Maison de l'Ailleurs, une demeure dont les nombreuses portes ouvrent sur des mondes mystérieux et menaçants ... -- Mené tambour battant, ce premier tome d'une trilogie fantastique campe efficacement l'intrigue et ses personnages, dont la psychologie s'affine de façon crédible et progressive tout en conservant une aura de mystère. Bien que très classique dans sa narration et ses enjeux (la lutte contre les forces du Mal), l'auteur entretient une suspense efficace et procure à ses lecteurs un bon moment de détente. [SDM].;307;Rageot;2006;https://covers.openlibrary.org/b/id/14836702-L.jpg;;openlibrary+google
9782290343142;Le Malade Imaginaire;Moliere;fr;Même s'il peste contre le coût des soins, l'hypocondriaque Argan ne peut se passer des médecins. Il rêve pour sa fille d'un mari praticien, le pédant Diafoirus. Or Angélique aime Cléante et refuse son prétendant. Ulcéré, Argan décide de la déshériter, au profit de son hypocrite épouse Béline. Mais c'est sans compter l'aide providentielle de Toinette, l'effrontée servante, qui s'ingéniera à faire triompher la cause des amoureux... (Payot);96;J'ai lu;Aug 01, 2004;https://books.google.com/books/content?id=XeVIMQAACAAJ&printsec=frontcover&img=1&zoom=1&imgtk=AFLRE72LPDU-dofZjJyq4VJ2sW4NweAV86Rh-0NFN-_NIKRGumcBBdjRjTNgxT0mUdO_8KFl63a12HOC-rKtUIG-Dovea5BhsO_x99poOQUSAVatRXI74j5-Q2MFyZ6vLYTxxIwrBP8N&source=gbs_api;Fiction / General|Fiction / Classics;openlibrary+google
9782080707970;Manuel d'Epictète;Epictetus;fr;"Epictète, comme Socrate, n'a pas écrit son oeuvre ; c'est son disciple Arrien qui nous l'a léguée. Né en 50 après Jésus-Christ, en Phrygie, contrée d'Asie Mineure, Epictète fut amené à Rome comme esclave, mais sa condition ne l'empêcha pas de suivre l'enseignement du stoïcien romain Musonius Rufus. Après avoir été affranchi, il ouvrit une première école de philosophie à Rome, tout en menant une vie de pauvreté. Banni en 94, avec tous les philosophes, par l'empereur Domitien, il se réfugia sur la côte grecque à Nicopolis et continua ses leçons dans une nouvelle école. Le ""Manuel"", c'est-à-dire l'""enkheiridion"", le poignard que l'on a sous la main pour affronter toute éventualité, est voué à l'efficacité éthique. Il est bref et incisif par nécessité. Il ne s'adresse pas au sage, qui n'en a pas besoin, mais à ceux qui, parmi les non-sages, sont en progrès et s'exercent à la sagesse. Le ""Manuel"" donne non seulement les signes du progrès, mais les ultimes conseils, et les marques qui pourront montrer que le pas décisif vers la philosophie aura été franchi. Ces signes, ces conseils et ces marques, le destinataire du ""Manuel"" doit les emporter avec lui, pour une oeuvre qui, s'appuyant sur les livres, est hors des livres, et ne peut être aidée par personne, sinon par le dieu qui est en lui.";160;Flammarion;April 2, 1999;https://covers.openlibrary.org/b/id/3080658-L.jpg;Early works to 1800|Conduct of life|Ethics|Morale pratique;openlibrary+google
9782702411254;Meurtre Au Champagne;Agatha Christie;fr;Elle avait bien de la chance, Rosemary. Tout semblait lui sourire. Très belle et très riche, elle voguait de cocktails en bridges, de dîners en bals avec la grâce d'une princesse. Entourée d'une nuée d'admirateurs, d'un mari effacé et d'un amant fougueux, elle pouvait s'estimer comblée. Pas une ombre au tableau. Même sa mort était restée dans la note. Mondaine jusqu'au bout, Rosemary s'était écroulée dans un restaurant de luxe, une flûte de champagne à la main, tandis que jouait l'orchestre.Voilà qui ne manque pas de panache. Même si le cyanure gâte un peu le teint...;250;Librairie des Champs-Élysées;July 20, 1981;https://covers.openlibrary.org/b/id/983237-L.jpg;Fiction in Spanish|Murder|Rosemary|Fiction|Detective and mystery stories|Mystery fiction|Large type books|Nightclubs|Cocktails|Investigation|English language|Fiction, mystery & detective, general|English literature|Fiction, mystery & detective, traditional|England, fiction|Race, colonel johnny (fictitious character), fiction|Poisoning|Cyanides|English fiction|Translations into Hindi|Meurtre|Romans, nouvelles|Enquêtes|Cyanures;openlibrary+google
9782070615377;Harry Potter et les reliques de la mort;J. K. Rowling;fr;Cette année, Harry a dix-sept ans et ne retourne pas à Poudlard. Avec Ron et Hermione, il se consacre à la dernière mission confiée par Dumbledore. Mais le Seigneur des Ténèbres règne en maître. Traqués, les trois fidèles amis sont contraints et la clandestinité. D'épreuves en révélations, le courage les choix et les sacrifices de Harry seront déterminants dans la lutte contre les forces du Mal. Avec le dénouement de l'héroïque histoire de Harry Potter, J.K. Rowling signe un chef-d'?uvre d'une grande humanité et d'une maîtrise incomparable.;891;Gallimard Jeunesse;2008;https://covers.openlibrary.org/b/id/15157040-L.jpg;the Elder Wand|children's books|dementors|good and evil|Juvenile literature|Juvenile works|Death|Fiction|Wizards|New York Times bestseller|nyt:series_books=2006-09-16|Schools|Magic|Magia|Ficción juvenil|Novela fantástica|Magos|Escuelas|Juvenile fiction|dark magic|Coming of age|heroics|fantasy|action|adventure|orphans|foster homes|young adult|children|children's literature|boarding school|wizardry|mystery|kids|witchcraft|war|Magie|Magiciens|Roman pour la jeunesse|Mort|Sorcellerie|Romans, nouvelles, etc. pour la jeunesse|Internats|Fantasy fiction|Roman fantastique|Ecoles|Boarding schools|Sorciers|Hogwarts School of Witchcraft and Wizardry (Imaginary place) -- Juvenile fiction|Hogwarts School of Witchcraft and Wizardry (Imaginary place)|Harry Potter (Fictitious character)|Potter, Harry (Fictitious character) -- Juvenile fiction|Wizards -- Fiction|Magic -- Fiction|Schools -- Fiction|Magos -- Ficción juvenil|Magia -- Ficción juvenil|Escuelas -- Ficción juvenil|England -- Fiction|Inglaterra -- Ficción juvenil|Hermione Granger (Fictitious character)|Hogwarts School of Witchcraft and Wizardry (Imaginary organization)|Ron Weasley (Fictitious character)|School stories|Family|Orphans & Foster Homes|Social Themes|Fantasy & Magic|Fictional Works|Bildungsromans|Witches|Friendship|Reading Level-Grade 9|Reading Level-Grade 11|Reading Level-Grade 10|Reading Level-Grade 12|Potter, harry (fictitious character), fiction|Wizards, fiction|Hogwarts school of witchcraft and wizardry (imaginary organization), fiction|England, fiction|Schools, fiction|Magic, fiction|Children's fiction|English literature|Fiction, fantasy, general|Méchanceté|Quête (Littérature)|Potter, Harry (Personnage fictif)|Large type books|New York Times reviewed|Poudlard (Organisation imaginaire)|Écoles|Illusion (performing art)|Schools (institutions)|Schools (buildings)|Child and youth fiction|death eater|ron|Severus Snape (Fictitious character);openlibrary+google
9782070577644;Harry Potter et le prince de sang-mele	;;fr;Sixth-year Hogwarts student Harry Potter gains valuable insights into the boy Voldemort once was, even as his own world is transformed by maturing friendships, schoolwork assistance from an unexpected source, and devastating losses.;751;Gallimard Jeunesse;2005;https://covers.openlibrary.org/b/id/8055586-L.jpg;;openlibrary+google
9782070643066;Harry Potter et l'Ordre du Phénix;J. K. Rowling;fr;Voldemort, dit « Vous-savez-Qui », est-il de retour ou non ? Pour les élèves sorciers de Poudlard, la chose ne fait pas de doute, bien que les dénégations propagées par le Ministère de la Magie semblent solides... Mais faut-il lui accorder crédit, alors même que Fudge envoie au collège une super-prof au pouvoir exorbitant, dont l'autorité est clairement tournée contre Dumbledore et Harry, menacés de renvoi sous de grossiers prétextes? Les événements ne tardent pas à donner raison aux résistants de Poudlard : puisque l'école se transforme peu à peu en camp militaire, Harry, Hermione et Ron créeront donc l'Armée de Dumbledore, se liant au mystérieux Ordre du Phénix, lui aussi voué à l'extermination de Valdemort... La prophétie de Sybille enfin dévoilée permettra-t-elle aux héros de débrouiller les complots dont ils sont l'enjeu ? Même pas sûr ! Avec le cinquième épisode des aventures d'Harry et de ses amis se tourne une page : l'école, la magie, la camaraderie font place aux conflits de la vie, au fantastique, aux camps choisis et assumés. Avec des concepts aussi marqués que « Armée de Dumbledore » ou « Défense contre les Forces du Mal », avec ses trahisons, ses arrestations, ses interrogatoires musclés, la saga se rapproche presque violemment de l'actualité. Malgré l'ambiance confinée de Poudlard - concentré de tout ce qu'un pensionnat anglais peut avoir de plus lugubre ! - les jeunes héros sont de plus en plus directement confrontés au monde extérieur et à ses conflits idéologiques, et plus de baguette magique qui tienne ! Les petits apprentis sorciers sont devenus des adolescents au savoir déjà considérable, que les adultes tentent de contenir, voire de brimer, soit pour leur propre bien soit pour freiner la « concurrence » qu'ils représentent... Joëlle Brack, Libraire, [Coup de coeur, Payot.ch];1036;Gallimard Jeunesse;2011;https://covers.openlibrary.org/b/id/7456086-L.jpg;Children's Books/Ages 9-12 Fiction|Witches and warlocks|Juvenile audience|Juvenile works|Magic|Fantasy fiction|Juvenile fiction|Fiction|Fantasy|Friendship|Children's stories|Juvenile literature|Magia|Novela juvenil|Traducciones al español|Escuelas|Novela inglesa|Romans, nouvelles, etc. pour la jeunesse|Magiciens|Magic in fiction|England in fiction|Schools in fiction|Écoles|Schools|Sorcières|Wizards in fiction|Translations from English|Coming of age|New York Times bestseller|Open Library Staff Picks|nyt:series_books=2006-09-16|School stories|Family|Orphans & Foster Homes|Social Themes|Fantasy & Magic|Boarding schools|Magie|{acute}Ecoles|Sorciaeres|Roman pour la jeunesse|Romans|Witches|Sorciers|Potter, Harry (Personnage fictif)|Hogwarts School of Witchcraft and Wizardry (Imaginary place)|Harry Potter (Fictitious character)|Potter, Harry (Fictitious character)|English Fantasy fiction|Hogwarts School of Witchcraft and Wizardry (Imaginary organization)|Arabic language materials|Magos|Ficción juvenil|Novela fantástica|England|Wizards|Witchcraft|Severus Snape (Fictitious character)|Reading Level-Grade 11|Reading Level-Grade 12|Lebensrettung|Conduct of life|Internat|Junge|Weissagung|Existenzkampf|Fabeltiere|Boarding school students|Military aspects|Parapsychology|Das Böse|Magier|Lebensgefahr|Schüler|Freundschaft|Rollentausch|Jugendgruppe|Youth|Telepathie|Das Gute|Dueling|Teacher-student relationships|Außenseiter|Imaginärer Schauplatz|Hate|Potter, harry (fictitious character), fiction|Hogwarts school of witchcraft and wizardry (imaginary organization), fiction|Wizards, fiction|Children's fiction|Magic, fiction|Schools, fiction|England, fiction|English literature|Hermione Granger (Fictitious character)|Ron Weasley (Fictitious character)|Schools - Fiction|Coming of age - Fiction|Magic - Fiction|Fiction, fantasy, general|Adventure and adventurers, fiction|Friendship, fiction|Poudlard (Organisation imaginaire)|Spanish language|Reading materials|Romans, nouvelles|Hogwarts Schools of Witchcraft and Wizardry (Imaginary Place)|Eventyrlige fortællinger|Troldmænd|Magi|Joung adults;openlibrary+google
9782070543519;Harry Potter et la coupe de feu;J. K. Rowling;fr;Après un horrible été chez les Dursley, Harry Potter entre en quatrième année au collège de Poudlard. À quatorze ans, il voudrait simplement être un jeune sorcier comme les autres, retrouver ses amis Ron et Hermione, assister avec eux à la Coupe du Monde de Quidditch, apprendre de nouveaux sortilèges et essayer des potions inconnues. Une grande nouvelle l'attend à son arrivée - la tenue à Poudlard d'un tournoi de magie entre les plus célèbres écoles de sorcellerie. Déjà les spectaculaires délégations étrangères font leur entrée... Harry se réjouit. Trop vite. Il va se trouver plongé au coeur des événements les plus dramatiques qu'il ait jamais eu à affronter. Envoûtant, drôle, bouleversant, ce quatrième tome est le pilier central des aventures de Harry Potter.;767;FOLIO FRANCE;2001;https://covers.openlibrary.org/b/id/8258734-L.jpg;orphans|foster homes|Waisenkind|Intrige|Wiederbelebung|Bewährung|Wettkampf|Junge|Sport|Rettung|Jugendbuch|Mord|magier|fictitious schools|juvenile works|juvenile audience|juvenile literature|children's stories|Fiction|Hugo Award Winner|Wizards|New York Times bestseller|nyt:series_books=2006-09-16|Schools|award:hugo_award=novel|School|Magic|Open Library Staff Picks|Sorcellerie|Écoles|award:hugo_award=2001|Sorciers|Romans nouvelles etc. pour la jeunesse|Hogwarts School of Witchcraft and Wizardry (Imaginary organization)|Hermione Granger (Fictitious character)|Juvenile fiction|Ron Weasley (Fictitious character)|Harry Potter (Fictitious character)|Magia|Magos|Ficción juvenil|Escuelas|Ficción|Translations from English|Magi|Chinese fiction|Family|Fantasy fiction|Hogwarts School of Witchcraft and Wizardry (Imaginary place)|Orphans & Foster Homes|Social Themes|Fantasy & Magic|Friendship|Hugo Award|School stories|Harry Potter (Fictional character)|Reading Level-Grade 9|Reading Level-Grade 11|Reading Level-Grade 10|Reading Level-Grade 12|Large type books|Potter, harry (fictitious character), fiction|Children's fiction|England, fiction|Schools, fiction|Wizards, fiction|Magic, fiction|Hogwarts school of witchcraft and wizardry (imaginary organization), fiction|English literature|Potter, harry (fictitious character)|Fantasy|Juvenile films|Drama|Películas cinematográficas juveniles|Film adaptations|Hechiceros|Potter, Harry (Personaje literario)|Novela juvenil|Inglaterra|Novelas inglesas|Children's stories, English|Adventure and adventurers, fiction|Action & Adventure|Friendship, fiction|Poudlard (Organisation imaginaire)|Romans, nouvelles, etc. pour la jeunesse|French language|Reading materials|Korean language materials|Angol irodalom|Ifjúsági regény|English Fantasy literature|Translations into Marathi;openlibrary+google
9782070612383;Harry Potter et le Prisonnaire d'azkaban;J. K. Rowling;fr;Sirius Black, le dangereux criminel, qui s'est échappé de la forteresse d'Azkaban, recherche Harry Potter. C'est donc sous bonne garde que l'apprenti sorcier fait sa troisième rentrée. Au programme : des cours de divination, la fabrication d'une potion de ratatinage, le dressage des hippogriffes ... Mais Harry est-il vraiment à l'abri du danger qui le menace? Le troisième tome des aventures de Harry Potter vous emportera dans un tourbillon de surprises et d'émotions. Frissons et humour garantis!;444;Gallimard jeunesse;March 2007;https://covers.openlibrary.org/b/id/2137707-L.jpg;Fantasy fiction|orphans|foster homes|fantasy|literature|juvenile fantasy fiction|Locus Award winner|Bram Stoker Award winner|Whitbread Book Award winner|Adventure|Juvenile literature|Juvenile works|Juvenile audience|Children's books|Magic|Open Library Staff Picks|Juvenile fiction|Wizards|New York Times bestseller|Schools|nyt:series_books=2006-09-16|Science Fiction, Fantasy, & Magic|Hogwarts School of Witchcraft and Wizardry (Imaginary place)|Witches|Harry Potter (Fictitious character)|Ficción juvenil|Magos|Magia|Hogwarts School of Witchcraft and Wizardry (Imaginary organization)|Children's Books/Ages 9-12 Fiction|Spanish: Grades 4-7|General|Potter, Harry (Fictitious character)|Potter, Harry (Caracter ficticio)|Hogwarts School of Witchcraft and Wizardry (Lugar imaginario)|Escuelas|Spanish language|Literatura juvenil|Harry Potter (Fictional character)|Orphans & Foster Homes|Fantasy & Magic|French language materials|School stories|Family|Fiction|Social Themes|Friendship|Reading Level-Grade 9|Reading Level-Grade 11|Reading Level-Grade 10|Reading Level-Grade 12|Translations from English|Chinese language materials|England|Chinese fiction|Tong hua|England, fiction|Potter, harry (fictitious character), fiction|Schools, fiction|Children's fiction|Wizards, fiction|Hogwarts school of witchcraft and wizardry (imaginary organization), fiction|Magic, fiction|Fiction, fantasy, general|Magie|Magiciens|Schulferien|Deutschland|Verrat|Freundschaft|Romans, nouvelles, etc. pour la jeunesse|Junge|Good and evil|Jugendgruppe|Fabeltiere|Lüge|Rache|Boarding schools|Deutschland Grenzschutzkommando Mitte Schule|Potter, Harry (Personnage fictif)|English literature|Hermione Granger (Fictitious character)|Ron Weasley (Fictitious character)|Large type books|Juvenile films|Películas cinematográficas juveniles|Hechiceros|Potter, Harry (Personaje literario)|Children stories|Novela juvenil|Reading materials|Adventure and adventurers, fiction|Friendship, fiction|Witches, fiction|English Fantasy literature|Translations into Marathi;openlibrary+google
